algorithm,seq,worker_id,send_ts,comp_ts,latency_ms,status,rssi
Greedy,513,3037662008,118053,118567,514,completed,-34
Greedy,514,3037662008,118103,118670,567,completed,-34
Greedy,500,3658959723,117246,118649,1403,completed,-10
Greedy,515,3037662008,118153,118773,620,completed,-34
Greedy,516,3037662008,118203,118876,673,completed,-34
Greedy,517,3037662008,118253,118979,726,completed,-34
Greedy,501,3658959723,117296,118751,1455,completed,-10
Greedy,518,3037662008,118303,119082,779,completed,-34
Greedy,519,3037662008,118353,119185,832,completed,-34
Greedy,520,3037662008,118403,119288,885,completed,-34
Greedy,521,3037662008,118453,119391,938,completed,-34
Greedy,522,3037662008,118503,119494,991,completed,-34
Greedy,502,3658959723,117346,118955,1609,completed,-10
Greedy,523,3037662008,118553,119595,1042,completed,-34
Greedy,524,3037662008,118756,119698,942,completed,-34
Greedy,503,3658959723,117396,119057,1661,completed,-10
Greedy,525,3037662008,118806,119801,995,completed,-33
Greedy,526,3037662008,118856,119904,1048,completed,-33
Greedy,527,3037662008,118906,120007,1101,completed,-33
Greedy,504,3658959723,117446,119159,1713,completed,-10
Greedy,528,3037662008,118956,120110,1154,completed,-33
Greedy,529,3037662008,119006,120213,1207,completed,-33
Greedy,505,3658959723,117496,119261,1765,completed,-10
Greedy,530,3037662008,119078,120316,1238,completed,-33
Greedy,531,3037662008,119128,120419,1291,completed,-33
Greedy,532,3037662008,119178,120520,1342,completed,-33
Greedy,506,3658959723,117546,119362,1816,completed,-10
Greedy,507,3658959723,117749,119463,1714,completed,-10
Greedy,533,3037662008,119228,120622,1394,completed,-33
Greedy,534,3037662008,119278,120725,1447,completed,-33
Greedy,535,3037662008,119328,120828,1500,completed,-33
Greedy,508,3658959723,117799,119564,1765,completed,-10
Greedy,536,3037662008,119378,120931,1553,completed,-33
Greedy,537,3037662008,119428,121034,1606,completed,-33
Greedy,509,3658959723,117849,119666,1817,completed,-10
Greedy,538,3037662008,119478,121137,1659,completed,-33
Greedy,539,3037662008,119528,121240,1712,completed,-33
Greedy,510,3658959723,117899,119768,1869,completed,-10
Greedy,540,3037662008,119760,121343,1583,completed,-33
Greedy,541,3037662008,119810,121446,1636,completed,-33
Greedy,511,3658959723,117949,119870,1921,completed,-11
Greedy,542,3037662008,119860,121548,1688,completed,-33
Greedy,543,3037662008,119910,121651,1741,completed,-33
Greedy,544,3037662008,119960,121754,1794,completed,-33
Greedy,512,3658959723,123004,119972,4294964264,completed,-11
Greedy,545,3037662008,120010,121857,1847,completed,-34
Greedy,546,3037662008,120061,121960,1899,completed,-34
Greedy,547,3037662008,120111,122063,1952,completed,-34
Greedy,548,3037662008,120161,122166,2005,completed,-34
Greedy,600,3658959723,123326,122182,4294966152,completed,-11
Greedy,549,3037662008,120211,122269,2058,completed,-34
Greedy,601,3658959723,123376,122291,4294966211,completed,-11
Greedy,550,3037662008,120261,122372,2111,completed,-34
Greedy,602,3658959723,123431,122394,4294966259,completed,-11
Greedy,551,3037662008,120311,122475,2164,completed,-34
Greedy,603,3658959723,123481,122497,4294966312,completed,-11
Greedy,552,3037662008,120361,122576,2215,completed,-34
Greedy,604,3658959723,123531,122599,4294966364,completed,-11
Greedy,605,3658959723,123762,122701,4294966235,completed,-11
Greedy,553,3037662008,120411,122679,2268,completed,-34
Greedy,606,3658959723,123812,122804,4294966288,completed,-11
Greedy,607,3658959723,123862,122907,4294966341,completed,-11
Greedy,608,3658959723,123912,123010,4294966394,completed,-11
Greedy,554,3037662008,120461,122781,2320,completed,-34
Greedy,555,3037662008,120511,122883,2372,completed,-34
Greedy,609,3658959723,123962,123113,4294966447,completed,-11
Greedy,610,3658959723,124012,123216,4294966500,completed,-11
Greedy,556,3037662008,120760,122985,2225,completed,-34
Greedy,611,3658959723,124065,123319,4294966550,completed,-11
Greedy,557,3037662008,120810,123086,2276,completed,-34
Greedy,612,3658959723,124115,123422,4294966603,completed,-11
Greedy,613,3658959723,124168,123524,4294966652,completed,-11
Greedy,614,3658959723,124218,123627,4294966705,completed,-11
Greedy,615,3658959723,124272,123730,4294966754,completed,-11
Greedy,558,3037662008,120860,123188,2328,completed,-34
Greedy,559,3037662008,120910,123290,2380,completed,-34
Greedy,560,3037662008,120960,123391,2431,completed,-34
Greedy,616,3658959723,124322,123833,4294966807,completed,-10
Greedy,561,3037662008,121010,123493,2483,completed,-34
Greedy,562,3037662008,121063,123594,2531,completed,-34
Greedy,617,3658959723,124374,123936,4294966858,completed,-10
Greedy,563,3037662008,121113,123696,2583,completed,-34
Greedy,564,3037662008,121168,123797,2629,completed,-33
Greedy,565,3037662008,121218,123905,2687,completed,-33
Greedy,618,3658959723,124424,124039,4294966911,completed,-10
Greedy,566,3037662008,121270,124007,2737,completed,-33
Greedy,484,3037662008,121287,124109,2822,completed,-33
Greedy,619,3658959723,124478,124142,4294966960,completed,-10
Greedy,567,3037662008,121320,124210,2890,completed,-33
Greedy,568,3037662008,121371,124313,2942,completed,-33
Greedy,620,3658959723,124528,124244,4294967012,completed,-10
Greedy,569,3037662008,121421,124416,2995,completed,-33
Greedy,621,3658959723,124762,124345,4294966879,completed,-10
Greedy,570,3037662008,121476,124522,3046,completed,-33
Greedy,571,3037662008,121526,124627,3101,completed,-33
Greedy,572,3037662008,121757,124729,2972,completed,-33
Greedy,622,3658959723,124812,124447,4294966931,completed,-10
Greedy,573,3037662008,121807,124832,3025,completed,-33
Greedy,574,3037662008,121857,124935,3078,completed,-33
Greedy,575,3037662008,121907,125038,3131,completed,-33
Greedy,623,3658959723,124862,124548,4294966982,completed,-10
Greedy,624,3658959723,124912,124649,4294967033,completed,-10
Greedy,576,3037662008,121957,125141,3184,completed,-33
Greedy,577,3037662008,122007,125244,3237,completed,-33
Greedy,625,3658959723,124962,124751,4294967085,completed,-10
Greedy,578,3037662008,122057,125347,3290,completed,-33
Greedy,626,3658959723,125012,124852,4294967136,completed,-10
Greedy,579,3037662008,122107,125450,3343,completed,-33
Greedy,580,3037662008,122157,125551,3394,completed,-33
Greedy,581,3037662008,122207,125658,3451,completed,-33
Greedy,582,3037662008,122257,125764,3507,completed,-33
Greedy,583,3037662008,122307,125867,3560,completed,-39
Greedy,659,3658959723,127070,125923,4294966149,completed,-12
Greedy,584,3037662008,122357,125970,3613,completed,-39
Greedy,660,3658959723,127120,126026,4294966202,completed,-12
Greedy,585,3037662008,122407,126073,3666,completed,-39
Greedy,661,3658959723,127170,126129,4294966255,completed,-12
Greedy,586,3037662008,122457,126176,3719,completed,-39
Greedy,662,3658959723,127220,126232,4294966308,completed,-12
Greedy,663,3658959723,127270,126335,4294966361,completed,-12
Greedy,587,3037662008,127508,126279,4294966067,completed,-39
Greedy,664,3658959723,127320,126438,4294966414,completed,-12
Greedy,665,3658959723,127370,126540,4294966466,completed,-12
Greedy,666,3658959723,127420,126643,4294966519,completed,-12
Greedy,667,3658959723,127470,126746,4294966572,completed,-12
Greedy,588,3037662008,127558,126381,4294966119,completed,-39
Greedy,668,3658959723,127520,126952,4294966728,completed,-12
Greedy,589,3037662008,127768,126482,4294966010,completed,-39
Greedy,669,3658959723,127766,127158,4294966688,completed,-12
Greedy,590,3037662008,127814,126583,4294966065,completed,-39
Greedy,591,3037662008,127864,126685,4294966117,completed,-39
Greedy,592,3037662008,127914,126786,4294966168,completed,-39
Greedy,670,3658959723,127816,127467,4294966947,completed,-12
Greedy,671,3658959723,127866,127672,4294967102,completed,-12
Greedy,593,3037662008,127964,126888,4294966220,completed,-39
